name,code,region,month,industrial,total,recidencial
Son Servera,7062,07062 Son Servera,2021-03-01,176.9,1277.4,1100.5
Son Servera,7062,07062 Son Servera,2021-02-01,0,747.4,747.4
Son Servera,7062,07062 Son Servera,2021-01-01,0,35,35
Son Servera,7062,07062 Son Servera,2020-12-01,7189.7,8755.9,1566.3
Son Servera,7062,07062 Son Servera,2020-11-01,105.5,539.3,433.9
Son Servera,7062,07062 Son Servera,2020-10-01,0,1098.8,1098.8
Son Servera,7062,07062 Son Servera,2020-09-01,0,951.3,951.3
Son Servera,7062,07062 Son Servera,2020-08-01,0,1024.7,1024.7
Son Servera,7062,07062 Son Servera,2020-07-01,0,3852.7,3852.7
Son Servera,7062,07062 Son Servera,2020-06-01,0,243.1,243.1
Son Servera,7062,07062 Son Servera,2020-05-01,91.9,716.5,624.6
Son Servera,7062,07062 Son Servera,2020-04-01,26.4,4426.1,4399.7
Son Servera,7062,07062 Son Servera,2020-03-01,430,1268.1,838.2
Son Servera,7062,07062 Son Servera,2020-02-01,485,2021.2,1536.2
Son Servera,7062,07062 Son Servera,2020-01-01,0,849.5,849.5
Son Servera,7062,07062 Son Servera,2019-12-01,0,1786.7,1786.7
Son Servera,7062,07062 Son Servera,2019-11-01,152.4,1068.9,916.5
Son Servera,7062,07062 Son Servera,2019-10-01,0,2581.3,2581.3
Son Servera,7062,07062 Son Servera,2019-09-01,742.4,1388.2,620
Son Servera,7062,07062 Son Servera,2019-08-01,80.5,479.6,399.1
Son Servera,7062,07062 Son Servera,2019-07-01,1601.4,2504.8,903.3
Son Servera,7062,07062 Son Servera,2019-06-01,210.3,809.8,599.6
Son Servera,7062,07062 Son Servera,2019-05-01,0,901.7,901.7
Son Servera,7062,07062 Son Servera,2019-04-01,0,4853.9,4853.9
Son Servera,7062,07062 Son Servera,2019-03-01,0,1455.6,1373.6
Son Servera,7062,07062 Son Servera,2019-02-01,588.7,1219.7,631
Son Servera,7062,07062 Son Servera,2019-01-01,0,1026.8,1026.8
Son Servera,7062,07062 Son Servera,2018-12-01,0,3136.6,3136.6
Son Servera,7062,07062 Son Servera,2018-11-01,2972.9,4625,1652.1
Son Servera,7062,07062 Son Servera,2018-10-01,2785.8,2785.8,0
Son Servera,7062,07062 Son Servera,2018-09-01,0,447.6,447.6
Son Servera,7062,07062 Son Servera,2018-08-01,0,0,0
Son Servera,7062,07062 Son Servera,2018-07-01,11.5,991.7,980.2
Son Servera,7062,07062 Son Servera,2018-06-01,699.2,758.2,59
Son Servera,7062,07062 Son Servera,2018-05-01,0,1557.2,1557.2
Son Servera,7062,07062 Son Servera,2018-04-01,0,167.9,167.9
Son Servera,7062,07062 Son Servera,2018-03-01,0,14.1,14.1
Son Servera,7062,07062 Son Servera,2018-02-01,3519.8,4089.4,569.6
Son Servera,7062,07062 Son Servera,2018-01-01,86.3,1766.3,1680
Son Servera,7062,07062 Son Servera,2017-12-01,472.1,1842.9,1370.8
Son Servera,7062,07062 Son Servera,2017-11-01,875.6,1582.7,707.1
Son Servera,7062,07062 Son Servera,2017-10-01,1519.9,2451.1,931.1
Son Servera,7062,07062 Son Servera,2017-09-01,6821.2,7231.7,410.5
Son Servera,7062,07062 Son Servera,2017-08-01,0,43.4,43.4
Son Servera,7062,07062 Son Servera,2017-07-01,0,1330.6,1255.6
Son Servera,7062,07062 Son Servera,2017-06-01,160.7,392.5,231.8
Son Servera,7062,07062 Son Servera,2017-05-01,0,407.5,407.5
Son Servera,7062,07062 Son Servera,2017-04-01,863.8,1742.9,879
Son Servera,7062,07062 Son Servera,2017-03-01,1389.5,3195.9,1806.4
Son Servera,7062,07062 Son Servera,2017-02-01,866.5,1084.7,218.2
Son Servera,7062,07062 Son Servera,2017-01-01,0,1773,1773
Son Servera,7062,07062 Son Servera,2016-12-01,2035.3,3266.9,1231.6
Son Servera,7062,07062 Son Servera,2016-11-01,1438.9,2737.7,1298.8
Son Servera,7062,07062 Son Servera,2016-10-01,1307,3850.5,2543.5
Son Servera,7062,07062 Son Servera,2016-09-01,0,248.2,248.2
Son Servera,7062,07062 Son Servera,2016-08-01,193.4,740.6,547.3
Son Servera,7062,07062 Son Servera,2016-07-01,0,432.7,432.7
Son Servera,7062,07062 Son Servera,2016-06-01,1884,3162.7,1278.8
Son Servera,7062,07062 Son Servera,2016-05-01,0,507.5,507.5
Son Servera,7062,07062 Son Servera,2016-04-01,44.5,150.6,0
Son Servera,7062,07062 Son Servera,2016-03-01,0,369.9,369.9
Son Servera,7062,07062 Son Servera,2016-02-01,4078,4442.2,364.2
Son Servera,7062,07062 Son Servera,2016-01-01,1593.5,1703.6,110.1
Son Servera,7062,07062 Son Servera,2015-12-01,0,770,751.8
Son Servera,7062,07062 Son Servera,2015-11-01,2613.2,4057.2,1429
Son Servera,7062,07062 Son Servera,2015-10-01,0,874.3,874.3
Son Servera,7062,07062 Son Servera,2015-09-01,42.2,1056,438.8
Son Servera,7062,07062 Son Servera,2015-08-01,1968.8,2608.9,640.1
Son Servera,7062,07062 Son Servera,2015-07-01,3801.6,7770.1,3968.5
Son Servera,7062,07062 Son Servera,2015-06-01,0,248,248
Son Servera,7062,07062 Son Servera,2015-05-01,89.4,1378,1037.8
Son Servera,7062,07062 Son Servera,2015-04-01,0,1788.6,343.5
Son Servera,7062,07062 Son Servera,2015-03-01,191.1,969.2,778.1
Son Servera,7062,07062 Son Servera,2015-02-01,18.2,983.2,810.4
Son Servera,7062,07062 Son Servera,2015-01-01,1530.5,2186.2,348.7
Son Servera,7062,07062 Son Servera,2014-12-01,4954.8,6646.7,1692
Son Servera,7062,07062 Son Servera,2014-11-01,55,391.7,336.7
Son Servera,7062,07062 Son Servera,2014-10-01,88.7,633.2,544.5
Son Servera,7062,07062 Son Servera,2014-09-01,0,652.2,652.2
Son Servera,7062,07062 Son Servera,2014-08-01,3395.8,3407.5,11.7
Son Servera,7062,07062 Son Servera,2014-07-01,402.5,402.5,0
Son Servera,7062,07062 Son Servera,2014-06-01,0,56.3,56.3
Son Servera,7062,07062 Son Servera,2014-05-01,0,100.7,100.7
Son Servera,7062,07062 Son Servera,2014-04-01,0,15,15
Son Servera,7062,07062 Son Servera,2014-03-01,4.4,717.4,713
Son Servera,7062,07062 Son Servera,2014-02-01,0,211.6,118.6
Son Servera,7062,07062 Son Servera,2014-01-01,0,274.3,269.2
Son Servera,7062,07062 Son Servera,2013-12-01,172,796,574
Son Servera,7062,07062 Son Servera,2013-11-01,0,453.9,453.9
Son Servera,7062,07062 Son Servera,2013-10-01,130.6,410.5,279.9
Son Servera,7062,07062 Son Servera,2013-09-01,0,45.2,45.2
Son Servera,7062,07062 Son Servera,2013-08-01,533.8,816.3,282.5
Son Servera,7062,07062 Son Servera,2013-07-01,0,50.5,50.5
Son Servera,7062,07062 Son Servera,2013-06-01,0,1952.5,1952.5
Son Servera,7062,07062 Son Servera,2013-05-01,0,11079.3,11079.3
Son Servera,7062,07062 Son Servera,2013-04-01,339,413.9,70
Son Servera,7062,07062 Son Servera,2013-03-01,0,36.9,36.9
Son Servera,7062,07062 Son Servera,2013-02-01,0,430.2,430.2
Son Servera,7062,07062 Son Servera,2013-01-01,661.6,1255.9,594.4
Son Servera,7062,07062 Son Servera,2012-12-01,0,167.1,167.1
Son Servera,7062,07062 Son Servera,2012-11-01,50.7,501.8,451.1
Son Servera,7062,07062 Son Servera,2012-10-01,1398.6,1523,124.4
Son Servera,7062,07062 Son Servera,2012-09-01,10.5,207.5,197
Son Servera,7062,07062 Son Servera,2012-08-01,0,477.2,477.2
Son Servera,7062,07062 Son Servera,2012-07-01,342.5,505.3,162.8
Son Servera,7062,07062 Son Servera,2012-06-01,5.7,588.6,582.9
Son Servera,7062,07062 Son Servera,2012-05-01,0,262.2,262.2
Son Servera,7062,07062 Son Servera,2012-04-01,0,0,0
Son Servera,7062,07062 Son Servera,2012-03-01,0,0,0
Son Servera,7062,07062 Son Servera,2012-02-01,0,673.8,673.8
Son Servera,7062,07062 Son Servera,2012-01-01,0,1208.5,1208.5
Son Servera,7062,07062 Son Servera,2011-12-01,431.4,1070.6,639.2
Son Servera,7062,07062 Son Servera,2011-11-01,0,336.7,336.7
Son Servera,7062,07062 Son Servera,2011-10-01,0,219.1,209.6
Son Servera,7062,07062 Son Servera,2011-09-01,0,432.2,203.4
Son Servera,7062,07062 Son Servera,2011-08-01,0,34,34
Son Servera,7062,07062 Son Servera,2011-07-01,128.4,416.8,288.4
Son Servera,7062,07062 Son Servera,2011-06-01,0,0,0
Son Servera,7062,07062 Son Servera,2011-05-01,0,127.6,127.6
Son Servera,7062,07062 Son Servera,2011-04-01,0,485.9,485.9
Son Servera,7062,07062 Son Servera,2011-03-01,45.7,266.8,221.1
Son Servera,7062,07062 Son Servera,2011-02-01,805.3,1791.1,985.9
Son Servera,7062,07062 Son Servera,2011-01-01,1073,1127.1,54.2
Son Servera,7062,07062 Son Servera,2010-12-01,0,7142.3,7142.3
Son Servera,7062,07062 Son Servera,2010-11-01,2513.8,2523.8,10
Son Servera,7062,07062 Son Servera,2010-10-01,0,279.4,279.4
Son Servera,7062,07062 Son Servera,2010-09-01,179.7,714.8,535.2
Son Servera,7062,07062 Son Servera,2010-08-01,0,0,0
Son Servera,7062,07062 Son Servera,2010-07-01,0,0,0
Son Servera,7062,07062 Son Servera,2010-06-01,0,3285.7,3285.7
Son Servera,7062,07062 Son Servera,2010-05-01,163.9,518.7,354.8
Son Servera,7062,07062 Son Servera,2010-04-01,258.9,839.3,580.5
Son Servera,7062,07062 Son Servera,2010-03-01,0,5385,552.4
Son Servera,7062,07062 Son Servera,2010-02-01,2195.1,2506.1,311
Son Servera,7062,07062 Son Servera,2010-01-01,0,1032.3,1032.3
Son Servera,7062,07062 Son Servera,2009-12-01,0,616,616
Son Servera,7062,07062 Son Servera,2009-11-01,621.7,1273.7,82.3
Son Servera,7062,07062 Son Servera,2009-10-01,0,5853.7,5853.7
Son Servera,7062,07062 Son Servera,2009-09-01,1,33.8,32.8
Son Servera,7062,07062 Son Servera,2009-08-01,0,1891.3,0
Son Servera,7062,07062 Son Servera,2009-07-01,101,1000.4,899.4
Son Servera,7062,07062 Son Servera,2009-06-01,85.9,789.1,703.2
Son Servera,7062,07062 Son Servera,2009-05-01,0,682.6,682.6
Son Servera,7062,07062 Son Servera,2009-04-01,377,2224.4,1821
Son Servera,7062,07062 Son Servera,2009-03-01,0,452.8,452.8
Son Servera,7062,07062 Son Servera,2009-02-01,13511,19017,5506
Son Servera,7062,07062 Son Servera,2009-01-01,0,612.5,612.5
Son Servera,7062,07062 Son Servera,2008-12-01,0,3034.4,3034.4
Son Servera,7062,07062 Son Servera,2008-11-01,0,207.9,207.9
Son Servera,7062,07062 Son Servera,2008-10-01,0,487.3,487.3
Son Servera,7062,07062 Son Servera,2008-09-01,0,3132.1,406
Son Servera,7062,07062 Son Servera,2008-08-01,0,2989,2989
Son Servera,7062,07062 Son Servera,2008-07-01,0,845,845
Son Servera,7062,07062 Son Servera,2008-06-01,0,1801.2,1801.2
Son Servera,7062,07062 Son Servera,2008-05-01,1465,2418.6,953.6
Son Servera,7062,07062 Son Servera,2008-04-01,0,13646.6,13646.6
Son Servera,7062,07062 Son Servera,2008-03-01,457.6,1085.6,628
Son Servera,7062,07062 Son Servera,2008-02-01,1635.8,6343.7,4708
Son Servera,7062,07062 Son Servera,2008-01-01,40.4,290.5,250
Son Servera,7062,07062 Son Servera,2007-12-01,0,1305,1305
Son Servera,7062,07062 Son Servera,2007-11-01,0,2305,2305
Son Servera,7062,07062 Son Servera,2007-10-01,116,880,764
Son Servera,7062,07062 Son Servera,2007-09-01,178,9050,8872
Son Servera,7062,07062 Son Servera,2007-08-01,45,2397,2352
Son Servera,7062,07062 Son Servera,2007-07-01,0,6545,6545
Son Servera,7062,07062 Son Servera,2007-06-01,0,561,561
Son Servera,7062,07062 Son Servera,2007-05-01,0,1267,1001
Son Servera,7062,07062 Son Servera,2007-04-01,0,9873,9873
Son Servera,7062,07062 Son Servera,2007-03-01,115,2537,2422
Son Servera,7062,07062 Son Servera,2007-02-01,25,3724,3699
Son Servera,7062,07062 Son Servera,2007-01-01,0,4560,4560
Son Servera,7062,07062 Son Servera,2006-12-01,0,338,338
Son Servera,7062,07062 Son Servera,2006-11-01,79,669,590
Son Servera,7062,07062 Son Servera,2006-10-01,4005,11845,7840
Son Servera,7062,07062 Son Servera,2006-09-01,0,4870,4870
Son Servera,7062,07062 Son Servera,2006-08-01,424,2688,2264
Son Servera,7062,07062 Son Servera,2006-07-01,422,1654,1232
Son Servera,7062,07062 Son Servera,2006-06-01,0,14659,14659
Son Servera,7062,07062 Son Servera,2006-05-01,0,1245,1245
Son Servera,7062,07062 Son Servera,2006-04-01,60,15235,1858
Son Servera,7062,07062 Son Servera,2006-03-01,1625,5203,3578
Son Servera,7062,07062 Son Servera,2006-02-01,0,4256,2184
Son Servera,7062,07062 Son Servera,2006-01-01,276,854,578
Son Servera,7062,07062 Son Servera,2005-12-01,0,1000,634
Son Servera,7062,07062 Son Servera,2005-11-01,0,1675,1675
Son Servera,7062,07062 Son Servera,2005-10-01,4960,6806,1846
Son Servera,7062,07062 Son Servera,2005-09-01,299,2522,2223
Son Servera,7062,07062 Son Servera,2005-08-01,0,873,873
Son Servera,7062,07062 Son Servera,2005-07-01,0,277,277
Son Servera,7062,07062 Son Servera,2005-06-01,973,2526,1553
Son Servera,7062,07062 Son Servera,2005-05-01,1141,9876,8735
Son Servera,7062,07062 Son Servera,2005-04-01,0,1230,1230
Son Servera,7062,07062 Son Servera,2005-03-01,0,4802,4802
Son Servera,7062,07062 Son Servera,2005-02-01,0,6549,6549
Son Servera,7062,07062 Son Servera,2005-01-01,0,133,133
Son Servera,7062,07062 Son Servera,2004-12-01,0,185,185
Son Servera,7062,07062 Son Servera,2004-11-01,890,899,9
Son Servera,7062,07062 Son Servera,2004-10-01,128,4110,2158
Son Servera,7062,07062 Son Servera,2004-09-01,1214,2380,1166
Son Servera,7062,07062 Son Servera,2004-08-01,0,3310,3310
Son Servera,7062,07062 Son Servera,2004-07-01,1130,4911,3781
Son Servera,7062,07062 Son Servera,2004-06-01,0,6038,6038
Son Servera,7062,07062 Son Servera,2004-05-01,0,868,787
Son Servera,7062,07062 Son Servera,2004-04-01,0,2852,2852
Son Servera,7062,07062 Son Servera,2004-03-01,1210,1539,329
Son Servera,7062,07062 Son Servera,2004-02-01,1064,1464,400
Son Servera,7062,07062 Son Servera,2004-01-01,1547,2686,1139
Son Servera,7062,07062 Son Servera,2003-12-01,177,754,577
Son Servera,7062,07062 Son Servera,2003-11-01,0,528,528
Son Servera,7062,07062 Son Servera,2003-10-01,310,8907,8597
Son Servera,7062,07062 Son Servera,2003-09-01,0,528,528
Son Servera,7062,07062 Son Servera,2003-08-01,0,395,395
Son Servera,7062,07062 Son Servera,2003-07-01,0,717,717
Son Servera,7062,07062 Son Servera,2003-06-01,0,133,133
Son Servera,7062,07062 Son Servera,2003-05-01,184,929,745
Son Servera,7062,07062 Son Servera,2003-04-01,54,1434,621
Son Servera,7062,07062 Son Servera,2003-03-01,0,424,424
Son Servera,7062,07062 Son Servera,2003-02-01,582,1845,1205
Son Servera,7062,07062 Son Servera,2003-01-01,406,992,394
Son Servera,7062,07062 Son Servera,2002-12-01,0,416,416
Son Servera,7062,07062 Son Servera,2002-11-01,0,1358,1330
Son Servera,7062,07062 Son Servera,2002-10-01,0,1555,1555
Son Servera,7062,07062 Son Servera,2002-09-01,2858,5718,2799
Son Servera,7062,07062 Son Servera,2002-08-01,0,509,333
Son Servera,7062,07062 Son Servera,2002-07-01,0,249,249
Son Servera,7062,07062 Son Servera,2002-06-01,0,556,556
Son Servera,7062,07062 Son Servera,2002-05-01,741,3920,3179
Son Servera,7062,07062 Son Servera,2002-04-01,0,256,256
Son Servera,7062,07062 Son Servera,2002-03-01,0,1224,1224
Son Servera,7062,07062 Son Servera,2002-02-01,0,2485,2485
Son Servera,7062,07062 Son Servera,2002-01-01,0,997,997
Son Servera,7062,07062 Son Servera,2001-12-01,0,2444,2444
Son Servera,7062,07062 Son Servera,2001-11-01,8422,9831,1409
Son Servera,7062,07062 Son Servera,2001-10-01,0,2963,2861
Son Servera,7062,07062 Son Servera,2001-09-01,288,2977,2689
Son Servera,7062,07062 Son Servera,2001-08-01,0,1935,1935
Son Servera,7062,07062 Son Servera,2001-07-01,89,1371,1282
Son Servera,7062,07062 Son Servera,2001-06-01,46,2833,2237
Son Servera,7062,07062 Son Servera,2001-05-01,797,2302,1505
Son Servera,7062,07062 Son Servera,2001-04-01,1040,4379,3339
Son Servera,7062,07062 Son Servera,2001-03-01,155,4020,3865
Son Servera,7062,07062 Son Servera,2001-02-01,2218,8544,6326
Son Servera,7062,07062 Son Servera,2001-01-01,79,1284,1205
Son Servera,7062,07062 Son Servera,2000-12-01,77,1151,1074
Son Servera,7062,07062 Son Servera,2000-11-01,307,14775,14329
Son Servera,7062,07062 Son Servera,2000-10-01,2009,4964,2955
Son Servera,7062,07062 Son Servera,2000-09-01,0,12156,11998
Son Servera,7062,07062 Son Servera,2000-08-01,169,1639,1470
Son Servera,7062,07062 Son Servera,2000-07-01,128,3461,3333
Son Servera,7062,07062 Son Servera,2000-06-01,800,7454,6654
Son Servera,7062,07062 Son Servera,2000-05-01,11354,20040,8187
Son Servera,7062,07062 Son Servera,2000-04-01,0,7076,7076
Son Servera,7062,07062 Son Servera,2000-03-01,4466,6380,1914
Son Servera,7062,07062 Son Servera,2000-02-01,0,4868,4868
Son Servera,7062,07062 Son Servera,2000-01-01,1168,4950,3782
Son Servera,7062,07062 Son Servera,1999-12-01,147,7406,7124
Son Servera,7062,07062 Son Servera,1999-11-01,0,3934,3934
Son Servera,7062,07062 Son Servera,1999-10-01,8031,9086,1055
Son Servera,7062,07062 Son Servera,1999-09-01,0,4129,4129
Son Servera,7062,07062 Son Servera,1999-08-01,0,1808,1808
Son Servera,7062,07062 Son Servera,1999-07-01,0,1339,1336
Son Servera,7062,07062 Son Servera,1999-06-01,0,1377,1377
Son Servera,7062,07062 Son Servera,1999-05-01,0,3029,3029
Son Servera,7062,07062 Son Servera,1999-04-01,0,1955,1955
Son Servera,7062,07062 Son Servera,1999-03-01,45,8596,8494
Son Servera,7062,07062 Son Servera,1999-02-01,0,522,522
Son Servera,7062,07062 Son Servera,1999-01-01,0,1584,1584
Son Servera,7062,07062 Son Servera,1998-12-01,1468,2931,1463
Son Servera,7062,07062 Son Servera,1998-11-01,848,4353,3505
Son Servera,7062,07062 Son Servera,1998-10-01,0,4065,4065
Son Servera,7062,07062 Son Servera,1998-09-01,1566,2413,847
Son Servera,7062,07062 Son Servera,1998-08-01,96,997,901
Son Servera,7062,07062 Son Servera,1998-07-01,8019,11865,3846
Son Servera,7062,07062 Son Servera,1998-06-01,14206,16559,2353
Son Servera,7062,07062 Son Servera,1998-05-01,0,1312,1312
Son Servera,7062,07062 Son Servera,1998-04-01,0,396,396
Son Servera,7062,07062 Son Servera,1998-03-01,0,3894,539
Son Servera,7062,07062 Son Servera,1998-02-01,0,1009,1009
Son Servera,7062,07062 Son Servera,1998-01-01,0,2314,2314
Son Servera,7062,07062 Son Servera,1997-12-01,0,6808,6808
Son Servera,7062,07062 Son Servera,1997-11-01,0,2817,1697
Son Servera,7062,07062 Son Servera,1997-10-01,238,3492,2704
Son Servera,7062,07062 Son Servera,1997-09-01,477,2067,1590
Son Servera,7062,07062 Son Servera,1997-08-01,0,555,555
Son Servera,7062,07062 Son Servera,1997-07-01,0,4471,4471
Son Servera,7062,07062 Son Servera,1997-06-01,619,5269,4650
Son Servera,7062,07062 Son Servera,1997-05-01,0,1977,1977
Son Servera,7062,07062 Son Servera,1997-04-01,0,2336,2336
Son Servera,7062,07062 Son Servera,1997-03-01,180,719,539
Son Servera,7062,07062 Son Servera,1997-02-01,0,1578,1578
Son Servera,7062,07062 Son Servera,1997-01-01,0,2489,2489
Son Servera,7062,07062 Son Servera,1996-12-01,678,1202,524
Son Servera,7062,07062 Son Servera,1996-11-01,3326,4465,1139
Son Servera,7062,07062 Son Servera,1996-10-01,462,4402,3826
Son Servera,7062,07062 Son Servera,1996-09-01,0,2692,2692
Son Servera,7062,07062 Son Servera,1996-08-01,0,2345,2345
Son Servera,7062,07062 Son Servera,1996-07-01,305,1941,1636
Son Servera,7062,07062 Son Servera,1996-06-01,3056,4221,1165
Son Servera,7062,07062 Son Servera,1996-05-01,1408,3326,1918
Son Servera,7062,07062 Son Servera,1996-04-01,0,2097,1541
Son Servera,7062,07062 Son Servera,1996-03-01,118,2273,2123
Son Servera,7062,07062 Son Servera,1996-02-01,28,1555,1527
Son Servera,7062,07062 Son Servera,1996-01-01,0,630,630
Son Servera,7062,07062 Son Servera,1995-12-01,0,938,938
Son Servera,7062,07062 Son Servera,1995-11-01,2543,3834,1291
Son Servera,7062,07062 Son Servera,1995-10-01,12,396,384
Son Servera,7062,07062 Son Servera,1995-09-01,15699,19274,3526
Son Servera,7062,07062 Son Servera,1995-08-01,0,1283,1283
Son Servera,7062,07062 Son Servera,1995-07-01,0,1747,1747
Son Servera,7062,07062 Son Servera,1995-06-01,0,517,517
Son Servera,7062,07062 Son Servera,1995-05-01,0,173,61
Son Servera,7062,07062 Son Servera,1995-04-01,147,236,89
Son Servera,7062,07062 Son Servera,1995-03-01,0,594,594
Son Servera,7062,07062 Son Servera,1995-02-01,3208,6853,3645
Son Servera,7062,07062 Son Servera,1995-01-01,0,842,842
Son Servera,7062,07062 Son Servera,1994-12-01,2554,3036,482
Son Servera,7062,07062 Son Servera,1994-11-01,77,1677,1600
Son Servera,7062,07062 Son Servera,1994-10-01,137,2003,1866
Son Servera,7062,07062 Son Servera,1994-09-01,0,2006,2006
Son Servera,7062,07062 Son Servera,1994-08-01,1294,2556,1262
Son Servera,7062,07062 Son Servera,1994-07-01,1289,1453,164
Son Servera,7062,07062 Son Servera,1994-06-01,0,467,467
Son Servera,7062,07062 Son Servera,1994-05-01,105,324,219
Son Servera,7062,07062 Son Servera,1994-04-01,0,286,206
Son Servera,7062,07062 Son Servera,1994-03-01,0,57,0
Son Servera,7062,07062 Son Servera,1994-02-01,0,927,927
Son Servera,7062,07062 Son Servera,1994-01-01,0,0,0
Son Servera,7062,07062 Son Servera,1993-12-01,0,1199,664
Son Servera,7062,07062 Son Servera,1993-11-01,0,529,529
Son Servera,7062,07062 Son Servera,1993-10-01,0,1078,1078
Son Servera,7062,07062 Son Servera,1993-09-01,0,115,115
Son Servera,7062,07062 Son Servera,1993-08-01,0,138,138
Son Servera,7062,07062 Son Servera,1993-07-01,0,0,0
Son Servera,7062,07062 Son Servera,1993-06-01,0,607,607
Son Servera,7062,07062 Son Servera,1993-05-01,0,24,24
Son Servera,7062,07062 Son Servera,1993-04-01,0,353,353
Son Servera,7062,07062 Son Servera,1993-03-01,0,107,107
Son Servera,7062,07062 Son Servera,1993-02-01,0,375,375
Son Servera,7062,07062 Son Servera,1993-01-01,0,318,318
Son Servera,7062,07062 Son Servera,1992-12-01,0,573,573
Son Servera,7062,07062 Son Servera,1992-11-01,127,259,132
Son Servera,7062,07062 Son Servera,1992-10-01,0,95,0
Son Servera,7062,07062 Son Servera,1992-09-01,400,4664,4264
Son Servera,7062,07062 Son Servera,1992-08-01,0,254,254
Son Servera,7062,07062 Son Servera,1992-07-01,0,123,123
Son Servera,7062,07062 Son Servera,1992-06-01,0,135,135
Son Servera,7062,07062 Son Servera,1992-05-01,451,451,0
Son Servera,7062,07062 Son Servera,1992-04-01,0,426,247
Son Servera,7062,07062 Son Servera,1992-03-01,684,1447,763
Son Servera,7062,07062 Son Servera,1992-02-01,0,346,346
Son Servera,7062,07062 Son Servera,1992-01-01,0,87,87
Son Servera,7062,07062 Son Servera,1991-12-01,587,1435,848
Son Servera,7062,07062 Son Servera,1991-11-01,0,1705,1705
Son Servera,7062,07062 Son Servera,1991-10-01,0,147,147
Son Servera,7062,07062 Son Servera,1991-09-01,0,465,465
Son Servera,7062,07062 Son Servera,1991-08-01,0,0,0
Son Servera,7062,07062 Son Servera,1991-07-01,0,9235,9235
Son Servera,7062,07062 Son Servera,1991-06-01,0,1614,948
Son Servera,7062,07062 Son Servera,1991-05-01,0,824,824
Son Servera,7062,07062 Son Servera,1991-04-01,0,2398,2398
Son Servera,7062,07062 Son Servera,1991-03-01,0,2019,2019
Son Servera,7062,07062 Son Servera,1991-02-01,0,1148,1148
Son Servera,7062,07062 Son Servera,1991-01-01,24647,36892,12245
Son Servera,7062,07062 Son Servera,1990-12-01,0,1073,1073
Son Servera,7062,07062 Son Servera,1990-11-01,0,531,531
Son Servera,7062,07062 Son Servera,1990-10-01,0,1619,1619
Son Servera,7062,07062 Son Servera,1990-09-01,0,1857,733
Son Servera,7062,07062 Son Servera,1990-08-01,0,7177,7177
Son Servera,7062,07062 Son Servera,1990-07-01,0,224,224
Son Servera,7062,07062 Son Servera,1990-06-01,0,1560,1560
Son Servera,7062,07062 Son Servera,1990-05-01,0,1554,1554
Son Servera,7062,07062 Son Servera,1990-04-01,242,1563,1321
Son Servera,7062,07062 Son Servera,1990-03-01,0,3281,1912
Son Servera,7062,07062 Son Servera,1990-02-01,0,2660,2660
Son Servera,7062,07062 Son Servera,1990-01-01,0,788,788
Son Servera,7062,07062 Son Servera,1989-12-01,9814,10736,922
Son Servera,7062,07062 Son Servera,1989-11-01,462,2309,1237
Son Servera,7062,07062 Son Servera,1989-10-01,0,4263,352
Son Servera,7062,07062 Son Servera,1989-09-01,2188,10556,8368
Son Servera,7062,07062 Son Servera,1989-08-01,319,319,0
Son Servera,7062,07062 Son Servera,1989-07-01,0,3184,3184
Son Servera,7062,07062 Son Servera,1989-06-01,0,7720,7720
Son Servera,7062,07062 Son Servera,1989-05-01,0,1495,1495
Son Servera,7062,07062 Son Servera,1989-04-01,0,5151,5082
Son Servera,7062,07062 Son Servera,1989-03-01,0,3199,2551
Son Servera,7062,07062 Son Servera,1989-02-01,0,6094,6094
Son Servera,7062,07062 Son Servera,1989-01-01,233,4082,3849
Son Servera,7062,07062 Son Servera,1988-12-01,638,4041,3403
Son Servera,7062,07062 Son Servera,1988-11-01,0,3148,3148
Son Servera,7062,07062 Son Servera,1988-10-01,0,10913,10913
Son Servera,7062,07062 Son Servera,1988-09-01,0,864,864
Son Servera,7062,07062 Son Servera,1988-08-01,0,2660,2660
Son Servera,7062,07062 Son Servera,1988-07-01,19,1492,1473
Son Servera,7062,07062 Son Servera,1988-06-01,151,16483,16332
Son Servera,7062,07062 Son Servera,1988-05-01,0,335,335
Son Servera,7062,07062 Son Servera,1988-04-01,0,8582,8582
Son Servera,7062,07062 Son Servera,1988-03-01,5119,6451,1332
Son Servera,7062,07062 Son Servera,1988-02-01,0,6666,6666
Son Servera,7062,07062 Son Servera,1988-01-01,351,2304,1907
Son Servera,7062,07062 Son Servera,1987-12-01,11177,17259,6082
Son Servera,7062,07062 Son Servera,1987-11-01,6590,8399,1809
Son Servera,7062,07062 Son Servera,1987-10-01,60383,84924,24336
Son Servera,7062,07062 Son Servera,1987-09-01,12726,14444,1718
Son Servera,7062,07062 Son Servera,1987-08-01,144,15602,15458
Son Servera,7062,07062 Son Servera,1987-07-01,4725,5731,1006
Son Servera,7062,07062 Son Servera,1987-06-01,0,1827,1827
Son Servera,7062,07062 Son Servera,1987-05-01,42138,58550,15934
Son Servera,7062,07062 Son Servera,1987-04-01,0,0,0
Son Servera,7062,07062 Son Servera,1987-03-01,4790,20803,12443
Son Servera,7062,07062 Son Servera,1987-02-01,4781,9489,4708
Son Servera,7062,07062 Son Servera,1987-01-01,1014,23414,0
Valldemossa,7063,07063 Valldemossa,2024-08-01,0,420,420
